saleDate_SK,saleDate_NK,sale_calendarYear,sale_calendarQuarter,sale_calendarMonth,sale_calendarWeek,sale_calendarDay,sale_fiscalYear,sale_fiscalQuarter,sale_fiscalMonth,sale_fiscalWeek,sale_fiscalDay
1995,2010-06-18,2010,2,06,3,18,2010,2,06,3,18
1996,2010-06-19,2010,2,06,3,19,2010,2,06,3,19
1997,2010-06-20,2010,2,06,3,20,2010,2,06,3,20
1998,2010-06-21,2010,2,06,3,21,2010,2,06,3,21
1999,2010-06-22,2010,2,06,4,22,2010,2,06,4,22
2000,2010-06-23,2010,2,06,4,23,2010,2,06,4,23
2001,2010-06-24,2010,2,06,4,24,2010,2,06,4,24
2002,2010-06-25,2010,2,06,4,25,2010,2,06,4,25
2003,2010-06-26,2010,2,06,4,26,2010,2,06,4,26
2004,2010-06-27,2010,2,06,4,27,2010,2,06,4,27
2005,2010-06-28,2010,2,06,4,28,2010,2,06,4,28
2006,2010-06-29,2010,2,06,5,29,2010,2,06,5,29
2007,2010-06-30,2010,2,06,5,30,2010,2,06,5,30
2008,2010-07-01,2010,3,07,1,01,2010,3,07,1,01
2009,2010-07-02,2010,3,07,1,02,2010,3,07,1,02
2010,2010-07-03,2010,3,07,1,03,2010,3,07,1,03
2011,2010-07-04,2010,3,07,1,04,2010,3,07,1,04
2012,2010-07-05,2010,3,07,1,05,2010,3,07,1,05
2013,2010-07-06,2010,3,07,1,06,2010,3,07,1,06
2014,2010-07-07,2010,3,07,1,07,2010,3,07,1,07
2015,2010-07-08,2010,3,07,2,08,2010,3,07,2,08
2016,2010-07-09,2010,3,07,2,09,2010,3,07,2,09
2017,2010-07-10,2010,3,07,2,10,2010,3,07,2,10
2018,2010-07-11,2010,3,07,2,11,2010,3,07,2,11
2019,2010-07-12,2010,3,07,2,12,2010,3,07,2,12
2020,2010-07-13,2010,3,07,2,13,2010,3,07,2,13
2021,2010-07-14,2010,3,07,2,14,2010,3,07,2,14
2022,2010-07-15,2010,3,07,3,15,2010,3,07,3,15
2023,2010-07-16,2010,3,07,3,16,2010,3,07,3,16
2024,2010-07-17,2010,3,07,3,17,2010,3,07,3,17
2025,2010-07-18,2010,3,07,3,18,2010,3,07,3,18
2026,2010-07-19,2010,3,07,3,19,2010,3,07,3,19
2027,2010-07-20,2010,3,07,3,20,2010,3,07,3,20
2028,2010-07-21,2010,3,07,3,21,2010,3,07,3,21
2029,2010-07-22,2010,3,07,4,22,2010,3,07,4,22
2030,2010-07-23,2010,3,07,4,23,2010,3,07,4,23
2031,2010-07-24,2010,3,07,4,24,2010,3,07,4,24
2032,2010-07-25,2010,3,07,4,25,2010,3,07,4,25
2033,2010-07-26,2010,3,07,4,26,2010,3,07,4,26
2034,2010-07-27,2010,3,07,4,27,2010,3,07,4,27
2035,2010-07-28,2010,3,07,4,28,2010,3,07,4,28
2036,2010-07-29,2010,3,07,5,29,2010,3,07,5,29
2037,2010-07-30,2010,3,07,5,30,2010,3,07,5,30
2038,2010-07-31,2010,3,07,5,31,2010,3,07,5,31
2039,2010-08-01,2010,3,08,1,01,2010,3,08,1,01
2040,2010-08-02,2010,3,08,1,02,2010,3,08,1,02
2041,2010-08-03,2010,3,08,1,03,2010,3,08,1,03
2042,2010-08-04,2010,3,08,1,04,2010,3,08,1,04
2043,2010-08-05,2010,3,08,1,05,2010,3,08,1,05
2044,2010-08-06,2010,3,08,1,06,2010,3,08,1,06
2045,2010-08-07,2010,3,08,1,07,2010,3,08,1,07
2046,2010-08-08,2010,3,08,2,08,2010,3,08,2,08
2047,2010-08-09,2010,3,08,2,09,2010,3,08,2,09
2048,2010-08-10,2010,3,08,2,10,2010,3,08,2,10
2049,2010-08-11,2010,3,08,2,11,2010,3,08,2,11
2050,2010-08-12,2010,3,08,2,12,2010,3,08,2,12
2051,2010-08-13,2010,3,08,2,13,2010,3,08,2,13
2052,2010-08-14,2010,3,08,2,14,2010,3,08,2,14
2053,2010-08-15,2010,3,08,3,15,2010,3,08,3,15
2054,2010-08-16,2010,3,08,3,16,2010,3,08,3,16
2055,2010-08-17,2010,3,08,3,17,2010,3,08,3,17
2056,2010-08-18,2010,3,08,3,18,2010,3,08,3,18
2057,2010-08-19,2010,3,08,3,19,2010,3,08,3,19
2058,2010-08-20,2010,3,08,3,20,2010,3,08,3,20
2059,2010-08-21,2010,3,08,3,21,2010,3,08,3,21
2060,2010-08-22,2010,3,08,4,22,2010,3,08,4,22
2061,2010-08-23,2010,3,08,4,23,2010,3,08,4,23
2062,2010-08-24,2010,3,08,4,24,2010,3,08,4,24
2063,2010-08-25,2010,3,08,4,25,2010,3,08,4,25
2064,2010-08-26,2010,3,08,4,26,2010,3,08,4,26
2065,2010-08-27,2010,3,08,4,27,2010,3,08,4,27
2066,2010-08-28,2010,3,08,4,28,2010,3,08,4,28
2067,2010-08-29,2010,3,08,5,29,2010,3,08,5,29
2068,2010-08-30,2010,3,08,5,30,2010,3,08,5,30
2069,2010-08-31,2010,3,08,5,31,2010,3,08,5,31
2070,2010-09-01,2010,3,09,1,01,2010,3,09,1,01
2071,2010-09-02,2010,3,09,1,02,2010,3,09,1,02
2072,2010-09-03,2010,3,09,1,03,2010,3,09,1,03
2073,2010-09-04,2010,3,09,1,04,2010,3,09,1,04
2074,2010-09-05,2010,3,09,1,05,2010,3,09,1,05
2075,2010-09-06,2010,3,09,1,06,2010,3,09,1,06
2076,2010-09-07,2010,3,09,1,07,2010,3,09,1,07
2077,2010-09-08,2010,3,09,2,08,2010,3,09,2,08
2078,2010-09-09,2010,3,09,2,09,2010,3,09,2,09
2079,2010-09-10,2010,3,09,2,10,2010,3,09,2,10
2080,2010-09-11,2010,3,09,2,11,2010,3,09,2,11
2081,2010-09-12,2010,3,09,2,12,2010,3,09,2,12
2082,2010-09-13,2010,3,09,2,13,2010,3,09,2,13
2083,2010-09-14,2010,3,09,2,14,2010,3,09,2,14
2084,2010-09-15,2010,3,09,3,15,2010,3,09,3,15
2085,2010-09-16,2010,3,09,3,16,2010,3,09,3,16
2086,2010-09-17,2010,3,09,3,17,2010,3,09,3,17
2087,2010-09-18,2010,3,09,3,18,2010,3,09,3,18
2088,2010-09-19,2010,3,09,3,19,2010,3,09,3,19
2089,2010-09-20,2010,3,09,3,20,2010,3,09,3,20
2090,2010-09-21,2010,3,09,3,21,2010,3,09,3,21
2091,2010-09-22,2010,3,09,4,22,2010,3,09,4,22
2092,2010-09-23,2010,3,09,4,23,2010,3,09,4,23
2093,2010-09-24,2010,3,09,4,24,2010,3,09,4,24
2094,2010-09-25,2010,3,09,4,25,2010,3,09,4,25
2095,2010-09-26,2010,3,09,4,26,2010,3,09,4,26
2096,2010-09-27,2010,3,09,4,27,2010,3,09,4,27
2097,2010-09-28,2010,3,09,4,28,2010,3,09,4,28
2098,2010-09-29,2010,3,09,5,29,2010,3,09,5,29
2099,2010-09-30,2010,3,09,5,30,2010,3,09,5,30
2100,2010-10-01,2010,4,10,1,01,2010,4,10,1,01
2101,2010-10-02,2010,4,10,1,02,2010,4,10,1,02
2102,2010-10-03,2010,4,10,1,03,2010,4,10,1,03
2103,2010-10-04,2010,4,10,1,04,2010,4,10,1,04
2104,2010-10-05,2010,4,10,1,05,2010,4,10,1,05
2105,2010-10-06,2010,4,10,1,06,2010,4,10,1,06
2106,2010-10-07,2010,4,10,1,07,2010,4,10,1,07
2107,2010-10-08,2010,4,10,2,08,2010,4,10,2,08
2108,2010-10-09,2010,4,10,2,09,2010,4,10,2,09
2109,2010-10-10,2010,4,10,2,10,2010,4,10,2,10
2110,2010-10-11,2010,4,10,2,11,2010,4,10,2,11
2111,2010-10-12,2010,4,10,2,12,2010,4,10,2,12
2112,2010-10-13,2010,4,10,2,13,2010,4,10,2,13
2113,2010-10-14,2010,4,10,2,14,2010,4,10,2,14
2114,2010-10-15,2010,4,10,3,15,2010,4,10,3,15
2115,2010-10-16,2010,4,10,3,16,2010,4,10,3,16
2116,2010-10-17,2010,4,10,3,17,2010,4,10,3,17
2117,2010-10-18,2010,4,10,3,18,2010,4,10,3,18
2118,2010-10-19,2010,4,10,3,19,2010,4,10,3,19
2119,2010-10-20,2010,4,10,3,20,2010,4,10,3,20
2120,2010-10-21,2010,4,10,3,21,2010,4,10,3,21
2121,2010-10-22,2010,4,10,4,22,2010,4,10,4,22
2122,2010-10-23,2010,4,10,4,23,2010,4,10,4,23
2123,2010-10-24,2010,4,10,4,24,2010,4,10,4,24
2124,2010-10-25,2010,4,10,4,25,2010,4,10,4,25
2125,2010-10-26,2010,4,10,4,26,2010,4,10,4,26
2126,2010-10-27,2010,4,10,4,27,2010,4,10,4,27
2127,2010-10-28,2010,4,10,4,28,2010,4,10,4,28
2128,2010-10-29,2010,4,10,5,29,2010,4,10,5,29
2129,2010-10-30,2010,4,10,5,30,2010,4,10,5,30
2130,2010-10-31,2010,4,10,5,31,2010,4,10,5,31
2131,2010-11-01,2010,4,11,1,01,2010,4,11,1,01
2132,2010-11-02,2010,4,11,1,02,2010,4,11,1,02
2133,2010-11-03,2010,4,11,1,03,2010,4,11,1,03
2134,2010-11-04,2010,4,11,1,04,2010,4,11,1,04
2135,2010-11-05,2010,4,11,1,05,2010,4,11,1,05
2136,2010-11-06,2010,4,11,1,06,2010,4,11,1,06
2137,2010-11-07,2010,4,11,1,07,2010,4,11,1,07
2138,2010-11-08,2010,4,11,2,08,2010,4,11,2,08
2139,2010-11-09,2010,4,11,2,09,2010,4,11,2,09
2140,2010-11-10,2010,4,11,2,10,2010,4,11,2,10
2141,2010-11-11,2010,4,11,2,11,2010,4,11,2,11
2142,2010-11-12,2010,4,11,2,12,2010,4,11,2,12
2143,2010-11-13,2010,4,11,2,13,2010,4,11,2,13
2144,2010-11-14,2010,4,11,2,14,2010,4,11,2,14
2145,2010-11-15,2010,4,11,3,15,2010,4,11,3,15
2146,2010-11-16,2010,4,11,3,16,2010,4,11,3,16
2147,2010-11-17,2010,4,11,3,17,2010,4,11,3,17
2148,2010-11-18,2010,4,11,3,18,2010,4,11,3,18
2149,2010-11-19,2010,4,11,3,19,2010,4,11,3,19
2150,2010-11-20,2010,4,11,3,20,2010,4,11,3,20
2151,2010-11-21,2010,4,11,3,21,2010,4,11,3,21
2152,2010-11-22,2010,4,11,4,22,2010,4,11,4,22
2153,2010-11-23,2010,4,11,4,23,2010,4,11,4,23
2154,2010-11-24,2010,4,11,4,24,2010,4,11,4,24
2155,2010-11-25,2010,4,11,4,25,2010,4,11,4,25
2156,2010-11-26,2010,4,11,4,26,2010,4,11,4,26
2157,2010-11-27,2010,4,11,4,27,2010,4,11,4,27
2158,2010-11-28,2010,4,11,4,28,2010,4,11,4,28
2159,2010-11-29,2010,4,11,5,29,2010,4,11,5,29
2160,2010-11-30,2010,4,11,5,30,2010,4,11,5,30
2161,2010-12-01,2010,4,12,1,01,2010,4,12,1,01
2162,2010-12-02,2010,4,12,1,02,2010,4,12,1,02
2163,2010-12-03,2010,4,12,1,03,2010,4,12,1,03
2164,2010-12-04,2010,4,12,1,04,2010,4,12,1,04
2165,2010-12-05,2010,4,12,1,05,2010,4,12,1,05
2166,2010-12-06,2010,4,12,1,06,2010,4,12,1,06
2167,2010-12-07,2010,4,12,1,07,2010,4,12,1,07
2168,2010-12-08,2010,4,12,2,08,2010,4,12,2,08
2169,2010-12-09,2010,4,12,2,09,2010,4,12,2,09
2170,2010-12-10,2010,4,12,2,10,2010,4,12,2,10
2171,2010-12-11,2010,4,12,2,11,2010,4,12,2,11
2172,2010-12-12,2010,4,12,2,12,2010,4,12,2,12
2173,2010-12-13,2010,4,12,2,13,2010,4,12,2,13
2174,2010-12-14,2010,4,12,2,14,2010,4,12,2,14
2175,2010-12-15,2010,4,12,3,15,2010,4,12,3,15
2176,2010-12-16,2010,4,12,3,16,2010,4,12,3,16
2177,2010-12-17,2010,4,12,3,17,2010,4,12,3,17
2178,2010-12-18,2010,4,12,3,18,2010,4,12,3,18
2179,2010-12-19,2010,4,12,3,19,2010,4,12,3,19
2180,2010-12-20,2010,4,12,3,20,2010,4,12,3,20
2181,2010-12-21,2010,4,12,3,21,2010,4,12,3,21
2182,2010-12-22,2010,4,12,4,22,2010,4,12,4,22
2183,2010-12-23,2010,4,12,4,23,2010,4,12,4,23
2184,2010-12-24,2010,4,12,4,24,2010,4,12,4,24
2185,2010-12-25,2010,4,12,4,25,2010,4,12,4,25
2186,2010-12-26,2010,4,12,4,26,2010,4,12,4,26
2187,2010-12-27,2010,4,12,4,27,2010,4,12,4,27
2188,2010-12-28,2010,4,12,4,28,2010,4,12,4,28
2189,2010-12-29,2010,4,12,5,29,2010,4,12,5,29
2190,2010-12-30,2010,4,12,5,30,2010,4,12,5,30
2191,2010-12-31,2010,4,12,5,31,2010,4,12,5,31
2192,2011-01-01,2011,1,01,1,01,2011,1,01,1,01
2193,2011-01-02,2011,1,01,1,02,2011,1,01,1,02
2194,2011-01-03,2011,1,01,1,03,2011,1,01,1,03
2195,2011-01-04,2011,1,01,1,04,2011,1,01,1,04
2196,2011-01-05,2011,1,01,1,05,2011,1,01,1,05
2197,2011-01-06,2011,1,01,1,06,2011,1,01,1,06
2198,2011-01-07,2011,1,01,1,07,2011,1,01,1,07
2199,2011-01-08,2011,1,01,2,08,2011,1,01,2,08
2200,2011-01-09,2011,1,01,2,09,2011,1,01,2,09
2201,2011-01-10,2011,1,01,2,10,2011,1,01,2,10
2202,2011-01-11,2011,1,01,2,11,2011,1,01,2,11
2203,2011-01-12,2011,1,01,2,12,2011,1,01,2,12
2204,2011-01-13,2011,1,01,2,13,2011,1,01,2,13
2205,2011-01-14,2011,1,01,2,14,2011,1,01,2,14
2206,2011-01-15,2011,1,01,3,15,2011,1,01,3,15
2207,2011-01-16,2011,1,01,3,16,2011,1,01,3,16
2208,2011-01-17,2011,1,01,3,17,2011,1,01,3,17
2209,2011-01-18,2011,1,01,3,18,2011,1,01,3,18
2210,2011-01-19,2011,1,01,3,19,2011,1,01,3,19
2211,2011-01-20,2011,1,01,3,20,2011,1,01,3,20
2212,2011-01-21,2011,1,01,3,21,2011,1,01,3,21
2213,2011-01-22,2011,1,01,4,22,2011,1,01,4,22
2214,2011-01-23,2011,1,01,4,23,2011,1,01,4,23
2215,2011-01-24,2011,1,01,4,24,2011,1,01,4,24
2216,2011-01-25,2011,1,01,4,25,2011,1,01,4,25
2217,2011-01-26,2011,1,01,4,26,2011,1,01,4,26
2218,2011-01-27,2011,1,01,4,27,2011,1,01,4,27
2219,2011-01-28,2011,1,01,4,28,2011,1,01,4,28
2220,2011-01-29,2011,1,01,5,29,2011,1,01,5,29
2221,2011-01-30,2011,1,01,5,30,2011,1,01,5,30
2222,2011-01-31,2011,1,01,5,31,2011,1,01,5,31
2223,2011-02-01,2011,1,02,1,01,2011,1,02,1,01
2224,2011-02-02,2011,1,02,1,02,2011,1,02,1,02
2225,2011-02-03,2011,1,02,1,03,2011,1,02,1,03
2226,2011-02-04,2011,1,02,1,04,2011,1,02,1,04
2227,2011-02-05,2011,1,02,1,05,2011,1,02,1,05
2228,2011-02-06,2011,1,02,1,06,2011,1,02,1,06
2229,2011-02-07,2011,1,02,1,07,2011,1,02,1,07
2230,2011-02-08,2011,1,02,2,08,2011,1,02,2,08
2231,2011-02-09,2011,1,02,2,09,2011,1,02,2,09
2232,2011-02-10,2011,1,02,2,10,2011,1,02,2,10
2233,2011-02-11,2011,1,02,2,11,2011,1,02,2,11
2234,2011-02-12,2011,1,02,2,12,2011,1,02,2,12
2235,2011-02-13,2011,1,02,2,13,2011,1,02,2,13
2236,2011-02-14,2011,1,02,2,14,2011,1,02,2,14
2237,2011-02-15,2011,1,02,3,15,2011,1,02,3,15
2238,2011-02-16,2011,1,02,3,16,2011,1,02,3,16
2239,2011-02-17,2011,1,02,3,17,2011,1,02,3,17
2240,2011-02-18,2011,1,02,3,18,2011,1,02,3,18
2241,2011-02-19,2011,1,02,3,19,2011,1,02,3,19
2242,2011-02-20,2011,1,02,3,20,2011,1,02,3,20
2243,2011-02-21,2011,1,02,3,21,2011,1,02,3,21
2244,2011-02-22,2011,1,02,4,22,2011,1,02,4,22
2245,2011-02-23,2011,1,02,4,23,2011,1,02,4,23
2246,2011-02-24,2011,1,02,4,24,2011,1,02,4,24
2247,2011-02-25,2011,1,02,4,25,2011,1,02,4,25
2248,2011-02-26,2011,1,02,4,26,2011,1,02,4,26
2249,2011-02-27,2011,1,02,4,27,2011,1,02,4,27
2250,2011-02-28,2011,1,02,4,28,2011,1,02,4,28
2251,2011-03-01,2011,1,03,1,01,2011,1,03,1,01
2252,2011-03-02,2011,1,03,1,02,2011,1,03,1,02
2253,2011-03-03,2011,1,03,1,03,2011,1,03,1,03
2254,2011-03-04,2011,1,03,1,04,2011,1,03,1,04
2255,2011-03-05,2011,1,03,1,05,2011,1,03,1,05
2256,2011-03-06,2011,1,03,1,06,2011,1,03,1,06
2257,2011-03-07,2011,1,03,1,07,2011,1,03,1,07
2258,2011-03-08,2011,1,03,2,08,2011,1,03,2,08
2259,2011-03-09,2011,1,03,2,09,2011,1,03,2,09
2260,2011-03-10,2011,1,03,2,10,2011,1,03,2,10
2261,2011-03-11,2011,1,03,2,11,2011,1,03,2,11
2262,2011-03-12,2011,1,03,2,12,2011,1,03,2,12
2263,2011-03-13,2011,1,03,2,13,2011,1,03,2,13
2264,2011-03-14,2011,1,03,2,14,2011,1,03,2,14
2265,2011-03-15,2011,1,03,3,15,2011,1,03,3,15
2266,2011-03-16,2011,1,03,3,16,2011,1,03,3,16
2267,2011-03-17,2011,1,03,3,17,2011,1,03,3,17
2268,2011-03-18,2011,1,03,3,18,2011,1,03,3,18
2269,2011-03-19,2011,1,03,3,19,2011,1,03,3,19
2270,2011-03-20,2011,1,03,3,20,2011,1,03,3,20
2271,2011-03-21,2011,1,03,3,21,2011,1,03,3,21
2272,2011-03-22,2011,1,03,4,22,2011,1,03,4,22
2273,2011-03-23,2011,1,03,4,23,2011,1,03,4,23
2274,2011-03-24,2011,1,03,4,24,2011,1,03,4,24
2275,2011-03-25,2011,1,03,4,25,2011,1,03,4,25
2276,2011-03-26,2011,1,03,4,26,2011,1,03,4,26
2277,2011-03-28,2011,1,03,4,28,2011,1,03,4,28
2278,2011-03-29,2011,1,03,5,29,2011,1,03,5,29
2279,2011-03-30,2011,1,03,5,30,2011,1,03,5,30
2280,2011-03-31,2011,1,03,5,31,2011,1,03,5,31
2281,2011-04-01,2011,2,04,1,01,2011,2,04,1,01
2282,2011-04-02,2011,2,04,1,02,2011,2,04,1,02
2283,2011-04-03,2011,2,04,1,03,2011,2,04,1,03
2284,2011-04-04,2011,2,04,1,04,2011,2,04,1,04
2285,2011-04-05,2011,2,04,1,05,2011,2,04,1,05
2286,2011-04-06,2011,2,04,1,06,2011,2,04,1,06
2287,2011-04-07,2011,2,04,1,07,2011,2,04,1,07
2288,2011-04-08,2011,2,04,2,08,2011,2,04,2,08
2289,2011-04-09,2011,2,04,2,09,2011,2,04,2,09
2290,2011-04-10,2011,2,04,2,10,2011,2,04,2,10
2291,2011-04-11,2011,2,04,2,11,2011,2,04,2,11
2292,2011-04-12,2011,2,04,2,12,2011,2,04,2,12
2293,2011-04-13,2011,2,04,2,13,2011,2,04,2,13
2294,2011-04-14,2011,2,04,2,14,2011,2,04,2,14
2295,2011-04-15,2011,2,04,3,15,2011,2,04,3,15
2296,2011-04-16,2011,2,04,3,16,2011,2,04,3,16
2297,2011-04-17,2011,2,04,3,17,2011,2,04,3,17
2298,2011-04-18,2011,2,04,3,18,2011,2,04,3,18
2299,2011-04-19,2011,2,04,3,19,2011,2,04,3,19
2300,2011-04-20,2011,2,04,3,20,2011,2,04,3,20
2301,2011-04-21,2011,2,04,3,21,2011,2,04,3,21
2302,2011-04-22,2011,2,04,4,22,2011,2,04,4,22
2303,2011-04-23,2011,2,04,4,23,2011,2,04,4,23
2304,2011-04-24,2011,2,04,4,24,2011,2,04,4,24
2305,2011-04-25,2011,2,04,4,25,2011,2,04,4,25
2306,2011-04-26,2011,2,04,4,26,2011,2,04,4,26
2307,2011-04-27,2011,2,04,4,27,2011,2,04,4,27
2308,2011-04-28,2011,2,04,4,28,2011,2,04,4,28
2309,2011-04-29,2011,2,04,5,29,2011,2,04,5,29
2310,2011-04-30,2011,2,04,5,30,2011,2,04,5,30
2311,2011-05-01,2011,2,05,1,01,2011,2,05,1,01
2312,2011-05-02,2011,2,05,1,02,2011,2,05,1,02
2313,2011-05-03,2011,2,05,1,03,2011,2,05,1,03
2314,2011-05-04,2011,2,05,1,04,2011,2,05,1,04
2315,2011-05-05,2011,2,05,1,05,2011,2,05,1,05
2316,2011-05-06,2011,2,05,1,06,2011,2,05,1,06
2317,2011-05-07,2011,2,05,1,07,2011,2,05,1,07
2318,2011-05-08,2011,2,05,2,08,2011,2,05,2,08
2319,2011-05-09,2011,2,05,2,09,2011,2,05,2,09
2320,2011-05-10,2011,2,05,2,10,2011,2,05,2,10
2321,2011-05-11,2011,2,05,2,11,2011,2,05,2,11
2322,2011-05-12,2011,2,05,2,12,2011,2,05,2,12
2323,2011-05-13,2011,2,05,2,13,2011,2,05,2,13
2324,2011-05-14,2011,2,05,2,14,2011,2,05,2,14
2325,2011-05-15,2011,2,05,3,15,2011,2,05,3,15
2326,2011-05-16,2011,2,05,3,16,2011,2,05,3,16
2327,2011-05-17,2011,2,05,3,17,2011,2,05,3,17
2328,2011-05-18,2011,2,05,3,18,2011,2,05,3,18
2329,2011-05-19,2011,2,05,3,19,2011,2,05,3,19
2330,2011-05-20,2011,2,05,3,20,2011,2,05,3,20
2331,2011-05-21,2011,2,05,3,21,2011,2,05,3,21
2332,2011-05-22,2011,2,05,4,22,2011,2,05,4,22
2333,2011-05-23,2011,2,05,4,23,2011,2,05,4,23
2334,2011-05-24,2011,2,05,4,24,2011,2,05,4,24
2335,2011-05-25,2011,2,05,4,25,2011,2,05,4,25
2336,2011-05-26,2011,2,05,4,26,2011,2,05,4,26
2337,2011-05-27,2011,2,05,4,27,2011,2,05,4,27
2338,2011-05-28,2011,2,05,4,28,2011,2,05,4,28
2339,2011-05-29,2011,2,05,5,29,2011,2,05,5,29
2340,2011-05-30,2011,2,05,5,30,2011,2,05,5,30
2341,2011-05-31,2011,2,05,5,31,2011,2,05,5,31
2342,2011-06-01,2011,2,06,1,01,2011,2,06,1,01
2343,2011-06-02,2011,2,06,1,02,2011,2,06,1,02
2344,2011-06-03,2011,2,06,1,03,2011,2,06,1,03
2345,2011-06-04,2011,2,06,1,04,2011,2,06,1,04
2346,2011-06-05,2011,2,06,1,05,2011,2,06,1,05
2347,2011-06-06,2011,2,06,1,06,2011,2,06,1,06
2348,2011-06-07,2011,2,06,1,07,2011,2,06,1,07
2349,2011-06-08,2011,2,06,2,08,2011,2,06,2,08
2350,2011-06-09,2011,2,06,2,09,2011,2,06,2,09
2351,2011-06-10,2011,2,06,2,10,2011,2,06,2,10
2352,2011-06-11,2011,2,06,2,11,2011,2,06,2,11
2353,2011-06-12,2011,2,06,2,12,2011,2,06,2,12
2354,2011-06-13,2011,2,06,2,13,2011,2,06,2,13
2355,2011-06-14,2011,2,06,2,14,2011,2,06,2,14
2356,2011-06-15,2011,2,06,3,15,2011,2,06,3,15
2357,2011-06-16,2011,2,06,3,16,2011,2,06,3,16
2358,2011-06-17,2011,2,06,3,17,2011,2,06,3,17
2359,2011-06-18,2011,2,06,3,18,2011,2,06,3,18
2360,2011-06-19,2011,2,06,3,19,2011,2,06,3,19
2361,2011-06-20,2011,2,06,3,20,2011,2,06,3,20
2362,2011-06-21,2011,2,06,3,21,2011,2,06,3,21
2363,2011-06-22,2011,2,06,4,22,2011,2,06,4,22
2364,2011-06-23,2011,2,06,4,23,2011,2,06,4,23
2365,2011-06-24,2011,2,06,4,24,2011,2,06,4,24
2366,2011-06-25,2011,2,06,4,25,2011,2,06,4,25
2367,2011-06-26,2011,2,06,4,26,2011,2,06,4,26
2368,2011-06-27,2011,2,06,4,27,2011,2,06,4,27
2369,2011-06-28,2011,2,06,4,28,2011,2,06,4,28
2370,2011-06-29,2011,2,06,5,29,2011,2,06,5,29
2371,2011-06-30,2011,2,06,5,30,2011,2,06,5,30
2372,2011-07-01,2011,3,07,1,01,2011,3,07,1,01
2373,2011-07-02,2011,3,07,1,02,2011,3,07,1,02
2374,2011-07-03,2011,3,07,1,03,2011,3,07,1,03
2375,2011-07-04,2011,3,07,1,04,2011,3,07,1,04
2376,2011-07-05,2011,3,07,1,05,2011,3,07,1,05
2377,2011-07-06,2011,3,07,1,06,2011,3,07,1,06
2378,2011-07-07,2011,3,07,1,07,2011,3,07,1,07
2379,2011-07-08,2011,3,07,2,08,2011,3,07,2,08
2380,2011-07-09,2011,3,07,2,09,2011,3,07,2,09
2381,2011-07-10,2011,3,07,2,10,2011,3,07,2,10
2382,2011-07-11,2011,3,07,2,11,2011,3,07,2,11
2383,2011-07-12,2011,3,07,2,12,2011,3,07,2,12
2384,2011-07-13,2011,3,07,2,13,2011,3,07,2,13
2385,2011-07-14,2011,3,07,2,14,2011,3,07,2,14
2386,2011-07-15,2011,3,07,3,15,2011,3,07,3,15
2387,2011-07-16,2011,3,07,3,16,2011,3,07,3,16
2388,2011-07-17,2011,3,07,3,17,2011,3,07,3,17
2389,2011-07-18,2011,3,07,3,18,2011,3,07,3,18
2390,2011-07-19,2011,3,07,3,19,2011,3,07,3,19
2391,2011-07-20,2011,3,07,3,20,2011,3,07,3,20
2392,2011-07-21,2011,3,07,3,21,2011,3,07,3,21
2393,2011-07-22,2011,3,07,4,22,2011,3,07,4,22
2394,2011-07-23,2011,3,07,4,23,2011,3,07,4,23
2395,2011-07-24,2011,3,07,4,24,2011,3,07,4,24
2396,2011-07-25,2011,3,07,4,25,2011,3,07,4,25
2397,2011-07-26,2011,3,07,4,26,2011,3,07,4,26
2398,2011-07-27,2011,3,07,4,27,2011,3,07,4,27
2399,2011-07-28,2011,3,07,4,28,2011,3,07,4,28
2400,2011-07-29,2011,3,07,5,29,2011,3,07,5,29
2401,2011-07-30,2011,3,07,5,30,2011,3,07,5,30
2402,2011-07-31,2011,3,07,5,31,2011,3,07,5,31
2403,2011-08-01,2011,3,08,1,01,2011,3,08,1,01
2404,2011-08-02,2011,3,08,1,02,2011,3,08,1,02
2405,2011-08-03,2011,3,08,1,03,2011,3,08,1,03
2406,2011-08-04,2011,3,08,1,04,2011,3,08,1,04
2407,2011-08-05,2011,3,08,1,05,2011,3,08,1,05
2408,2011-08-06,2011,3,08,1,06,2011,3,08,1,06
2409,2011-08-07,2011,3,08,1,07,2011,3,08,1,07
2410,2011-08-08,2011,3,08,2,08,2011,3,08,2,08
2411,2011-08-09,2011,3,08,2,09,2011,3,08,2,09
2412,2011-08-10,2011,3,08,2,10,2011,3,08,2,10
2413,2011-08-11,2011,3,08,2,11,2011,3,08,2,11
2414,2011-08-12,2011,3,08,2,12,2011,3,08,2,12
2415,2011-08-13,2011,3,08,2,13,2011,3,08,2,13
2416,2011-08-14,2011,3,08,2,14,2011,3,08,2,14
2417,2011-08-15,2011,3,08,3,15,2011,3,08,3,15
2418,2011-08-16,2011,3,08,3,16,2011,3,08,3,16
2419,2011-08-17,2011,3,08,3,17,2011,3,08,3,17
2420,2011-08-18,2011,3,08,3,18,2011,3,08,3,18
2421,2011-08-19,2011,3,08,3,19,2011,3,08,3,19
2422,2011-08-20,2011,3,08,3,20,2011,3,08,3,20
2423,2011-08-21,2011,3,08,3,21,2011,3,08,3,21
2424,2011-08-22,2011,3,08,4,22,2011,3,08,4,22
2425,2011-08-23,2011,3,08,4,23,2011,3,08,4,23
2426,2011-08-24,2011,3,08,4,24,2011,3,08,4,24
2427,2011-08-25,2011,3,08,4,25,2011,3,08,4,25
